Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,reaction time,stimulus,button pressed
2,1601395988277,29/09/2020 16:13:08,1601395989342,1,29/09/2020 17:13:09,27043,3,task-qgn4,,7003636,5f4e5955e4fe380175925821,2023323,,complete,,5f735c1fc8ef7306b377a9cd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,,HeadphonesCheck,1,4303.495000000112,/task/40825/1/asset/Dog.mp3,1
3,1601395998837,29/09/2020 16:13:18,1601395999915,1,29/09/2020 17:13:19,27043,3,task-qgn4,,7003636,5f4e5955e4fe380175925821,2023323,,complete,,5f735c1fc8ef7306b377a9cd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,,HeadphonesCheck,1,10570.775000029244,/task/40825/1/asset/Owl.mp3,0
4,1601396000790,29/09/2020 16:13:20,1601396001865,1,29/09/2020 17:13:21,27043,3,task-qgn4,,7003636,5f4e5955e4fe380175925821,2023323,,complete,,5f735c1fc8ef7306b377a9cd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,,HeadphonesCheck,1,1947.8099999250844,/task/40825/1/asset/Goat.mp3,0
1,1601395991576,29/09/2020 16:13:11,1601395989378,3,29/09/2020 19:13:09,27043,3,task-qgn4,,7003641,5e6dbcacff04d638004faa15,2023343,,complete,,5f735c7350727006b83b56ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,HeadphonesCheck,1,3315.404999999998,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1601395993771,29/09/2020 16:13:13,1601395991584,3,29/09/2020 19:13:11,27043,3,task-qgn4,,7003641,5e6dbcacff04d638004faa15,2023343,,complete,,5f735c7350727006b83b56ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,HeadphonesCheck,1,2198.1450000000104,/task/40825/1/asset/Dog.mp3,1
3,1601395995334,29/09/2020 16:13:15,1601395993160,3,29/09/2020 19:13:13,27043,3,task-qgn4,,7003641,5e6dbcacff04d638004faa15,2023343,,complete,,5f735c7350727006b83b56ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,HeadphonesCheck,1,1574.4700000000194,/task/40825/1/asset/Owl.mp3,0
4,1601395996383,29/09/2020 16:13:16,1601395994175,3,29/09/2020 19:13:14,27043,3,task-qgn4,,7003641,5e6dbcacff04d638004faa15,2023343,,complete,,5f735c7350727006b83b56ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,HeadphonesCheck,1,1013.9449999999779,/task/40825/1/asset/Goat.mp3,0
1,1601396645345,29/09/2020 16:24:05,1601396642482,1,29/09/2020 17:24:02,27043,3,task-qgn4,,7003647,5f2d791bf61401045fc2684e,2023322,,complete,,5f735c19714e75065fb0cf85,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.121,1360x768,1360x625,,HeadphonesCheck,1,648044.2249999614,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1601396649330,29/09/2020 16:24:09,1601396646664,1,29/09/2020 17:24:06,27043,3,task-qgn4,,7003647,5f2d791bf61401045fc2684e,2023322,,complete,,5f735c19714e75065fb0cf85,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.121,1360x768,1360x625,,HeadphonesCheck,1,4124.0949999773875,/task/40825/1/asset/Dog.mp3,1
3,1601396651959,29/09/2020 16:24:11,1601396649299,1,29/09/2020 17:24:09,27043,3,task-qgn4,,7003647,5f2d791bf61401045fc2684e,2023322,,complete,,5f735c19714e75065fb0cf85,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.121,1360x768,1360x625,,HeadphonesCheck,1,2632.6349999872036,/task/40825/1/asset/Owl.mp3,0
4,1601396653809,29/09/2020 16:24:13,1601396651145,1,29/09/2020 17:24:11,27043,3,task-qgn4,,7003647,5f2d791bf61401045fc2684e,2023322,,complete,,5f735c19714e75065fb0cf85,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.121,1360x768,1360x625,,HeadphonesCheck,1,1842.9100000066683,/task/40825/1/asset/Goat.mp3,0
1,1601396046111,29/09/2020 16:14:06,1601396046012,1,29/09/2020 17:14:06,27043,3,task-qgn4,,7003662,5f68c29a2422a302ed2cbddf,2023319,,complete,,5f735be12eb902064cd61566,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,,HeadphonesCheck,1,21671.290000000226,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1601396052465,29/09/2020 16:14:12,1601396052403,1,29/09/2020 17:14:12,27043,3,task-qgn4,,7003662,5f68c29a2422a302ed2cbddf,2023319,,complete,,5f735be12eb902064cd61566,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,,HeadphonesCheck,1,6377.019999999902,/task/40825/1/asset/Dog.mp3,1
3,1601396060226,29/09/2020 16:14:20,1601396060178,1,29/09/2020 17:14:20,27043,3,task-qgn4,,7003662,5f68c29a2422a302ed2cbddf,2023319,,complete,,5f735be12eb902064cd61566,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,,HeadphonesCheck,1,7772.195000000011,/task/40825/1/asset/Owl.mp3,0
4,1601396062866,29/09/2020 16:14:22,1601396062838,1,29/09/2020 17:14:22,27043,3,task-qgn4,,7003662,5f68c29a2422a302ed2cbddf,2023319,,complete,,5f735be12eb902064cd61566,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,,HeadphonesCheck,1,2656.825000000026,/task/40825/1/asset/Goat.mp3,0
1,1601396057398,29/09/2020 16:14:17,1601396056766,2,29/09/2020 18:14:16,27043,3,task-qgn4,,7003667,5e6a3f5c10df710aea15bea3,2023339,,complete,,5f735ca74d82f9069051b891,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,23848.984999815002,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1601396061679,29/09/2020 16:14:21,1601396061111,2,29/09/2020 18:14:21,27043,3,task-qgn4,,7003667,5e6a3f5c10df710aea15bea3,2023339,,complete,,5f735ca74d82f9069051b891,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,4341.819999972358,/task/40825/1/asset/Dog.mp3,1
3,1601396064164,29/09/2020 16:14:24,1601396063549,2,29/09/2020 18:14:23,27043,3,task-qgn4,,7003667,5e6a3f5c10df710aea15bea3,2023339,,complete,,5f735ca74d82f9069051b891,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,2435.795000055805,/task/40825/1/asset/Owl.mp3,0
4,1601396065605,29/09/2020 16:14:25,1601396065020,2,29/09/2020 18:14:25,27043,3,task-qgn4,,7003667,5e6a3f5c10df710aea15bea3,2023339,,complete,,5f735ca74d82f9069051b891,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,1468.7700001522899,/task/40825/1/asset/Goat.mp3,0
1,1601396051590,29/09/2020 16:14:11,1601396051602,1,29/09/2020 17:14:11,27043,3,task-qgn4,,7003673,5f15c2f29c4ae95abebb9787,2023334,,complete,,5f735bfe10caac06ae247f75,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,HeadphonesCheck,1,4534.645000007004,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1601396055507,29/09/2020 16:14:15,1601396055545,1,29/09/2020 17:14:15,27043,3,task-qgn4,,7003673,5f15c2f29c4ae95abebb9787,2023334,,complete,,5f735bfe10caac06ae247f75,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,HeadphonesCheck,1,3929.199999984121,/task/40825/1/asset/Dog.mp3,1
3,1601396056960,29/09/2020 16:14:16,1601396056991,1,29/09/2020 17:14:16,27043,3,task-qgn4,,7003673,5f15c2f29c4ae95abebb9787,2023334,,complete,,5f735bfe10caac06ae247f75,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,HeadphonesCheck,1,1443.8799999770708,/task/40825/1/asset/Owl.mp3,0
4,1601396060757,29/09/2020 16:14:20,1601396060798,1,29/09/2020 17:14:20,27043,3,task-qgn4,,7003673,5f15c2f29c4ae95abebb9787,2023334,,complete,,5f735bfe10caac06ae247f75,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,HeadphonesCheck,1,3805.0900000089314,/task/40825/1/asset/Goat.mp3,0
1,1601396295526,29/09/2020 16:18:15,1601396295344,2,29/09/2020 18:18:15,27043,3,task-qgn4,,7003711,5ea056fe72ae520009b99c71,2023347,,complete,,5f735cb09b425d0606bec3f9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,,HeadphonesCheck,1,168787.37000000183,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1601396300956,29/09/2020 16:18:20,1601396301011,2,29/09/2020 18:18:21,27043,3,task-qgn4,,7003711,5ea056fe72ae520009b99c71,2023347,,complete,,5f735cb09b425d0606bec3f9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,,HeadphonesCheck,1,5659.319999998843,/task/40825/1/asset/Dog.mp3,1
3,1601396303239,29/09/2020 16:18:23,1601396303105,2,29/09/2020 18:18:23,27043,3,task-qgn4,,7003711,5ea056fe72ae520009b99c71,2023347,,complete,,5f735cb09b425d0606bec3f9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,,HeadphonesCheck,1,2089.240000001155,/task/40825/1/asset/Owl.mp3,0
4,1601396304639,29/09/2020 16:18:24,1601396304695,2,29/09/2020 18:18:24,27043,3,task-qgn4,,7003711,5ea056fe72ae520009b99c71,2023347,,complete,,5f735cb09b425d0606bec3f9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,,HeadphonesCheck,1,1587.5750000013795,/task/40825/1/asset/Goat.mp3,0
1,1601396258969,29/09/2020 16:17:38,1601396258688,2,29/09/2020 18:17:38,27043,3,task-qgn4,,7003752,5d3ce45ffc93e20001ef8676,2023341,,complete,,5f735c70819bb506f86457b4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,9429.509999928996,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1601396265410,29/09/2020 16:17:45,1601396265165,2,29/09/2020 18:17:45,27043,3,task-qgn4,,7003752,5d3ce45ffc93e20001ef8676,2023341,,complete,,5f735c70819bb506f86457b4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,6467.915000044741,/task/40825/1/asset/Dog.mp3,1
3,1601396267629,29/09/2020 16:17:47,1601396267198,2,29/09/2020 18:17:47,27043,3,task-qgn4,,7003752,5d3ce45ffc93e20001ef8676,2023341,,complete,,5f735c70819bb506f86457b4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,2029.7649999847636,/task/40825/1/asset/Owl.mp3,0
4,1601396270863,29/09/2020 16:17:50,1601396270616,2,29/09/2020 18:17:50,27043,3,task-qgn4,,7003752,5d3ce45ffc93e20001ef8676,2023341,,complete,,5f735c70819bb506f86457b4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,3415.7150000100955,/task/40825/1/asset/Goat.mp3,0
1,1601396332369,29/09/2020 16:18:52,1601396333755,1,29/09/2020 17:18:53,27043,3,task-qgn4,,7003787,5cb71fcd98a1f100011c56fb,2023363,,complete,,5f735db04b9f94053973e95f,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x695,,HeadphonesCheck,1,5143.479999998817,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1601396336275,29/09/2020 16:18:56,1601396337721,1,29/09/2020 17:18:57,27043,3,task-qgn4,,7003787,5cb71fcd98a1f100011c56fb,2023363,,complete,,5f735db04b9f94053973e95f,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x695,,HeadphonesCheck,1,3948.0899999907706,/task/40825/1/asset/Dog.mp3,1
3,1601396341200,29/09/2020 16:19:01,1601396342641,1,29/09/2020 17:19:02,27043,3,task-qgn4,,7003787,5cb71fcd98a1f100011c56fb,2023363,,complete,,5f735db04b9f94053973e95f,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x695,,HeadphonesCheck,1,4915.845000010449,/task/40825/1/asset/Owl.mp3,0
4,1601396343454,29/09/2020 16:19:03,1601396344909,1,29/09/2020 17:19:04,27043,3,task-qgn4,,7003787,5cb71fcd98a1f100011c56fb,2023363,,complete,,5f735db04b9f94053973e95f,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x695,,HeadphonesCheck,1,2265.254999976605,/task/40825/1/asset/Goat.mp3,0
1,1601396488539,29/09/2020 16:21:28,1601396489582,2,29/09/2020 18:21:29,27043,3,task-qgn4,,7003837,5e820c95a7dfb990e185a7c8,2023382,,complete,,5f735e6a9caf1706c4a3a429,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,6743.865000004007,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1601396491774,29/09/2020 16:21:31,1601396492858,2,29/09/2020 18:21:32,27043,3,task-qgn4,,7003837,5e820c95a7dfb990e185a7c8,2023382,,complete,,5f735e6a9caf1706c4a3a429,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,3267.119999996794,/task/40825/1/asset/Dog.mp3,1
3,1601396493571,29/09/2020 16:21:33,1601396494656,2,29/09/2020 18:21:34,27043,3,task-qgn4,,7003837,5e820c95a7dfb990e185a7c8,2023382,,complete,,5f735e6a9caf1706c4a3a429,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,1796.0750000056578,/task/40825/1/asset/Owl.mp3,0
4,1601396494638,29/09/2020 16:21:34,1601396495696,2,29/09/2020 18:21:35,27043,3,task-qgn4,,7003837,5e820c95a7dfb990e185a7c8,2023382,,complete,,5f735e6a9caf1706c4a3a429,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,1038.4550000017043,/task/40825/1/asset/Goat.mp3,0
1,1601396515304,29/09/2020 16:21:55,1601396515592,2,29/09/2020 18:21:55,27043,3,task-qgn4,,7003848,5ebf3541fa0189324a7cf56b,2023372,,complete,,5f735d6456af2d0707f05e24,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1739x979,1740x869,,HeadphonesCheck,1,5031.859999988228,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1601396518351,29/09/2020 16:21:58,1601396518668,2,29/09/2020 18:21:58,27043,3,task-qgn4,,7003848,5ebf3541fa0189324a7cf56b,2023372,,complete,,5f735d6456af2d0707f05e24,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1739x979,1740x869,,HeadphonesCheck,1,3066.209999989951,/task/40825/1/asset/Dog.mp3,1
3,1601396519964,29/09/2020 16:21:59,1601396520294,2,29/09/2020 18:22:00,27043,3,task-qgn4,,7003848,5ebf3541fa0189324a7cf56b,2023372,,complete,,5f735d6456af2d0707f05e24,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1739x979,1740x869,,HeadphonesCheck,1,1622.8800000099,/task/40825/1/asset/Owl.mp3,0
4,1601396521781,29/09/2020 16:22:01,1601396522109,2,29/09/2020 18:22:02,27043,3,task-qgn4,,7003848,5ebf3541fa0189324a7cf56b,2023372,,complete,,5f735d6456af2d0707f05e24,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1739x979,1740x869,,HeadphonesCheck,1,1813.189999986207,/task/40825/1/asset/Goat.mp3,0
1,1601396815477,29/09/2020 16:26:55,1601396815427,2,29/09/2020 18:26:55,27043,3,task-qgn4,,7003956,5eb1c85ebde80d31eb8fdda4,2023377,,complete,,5f735cbefa3e3a06c489cc2d,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,2048x1152,2048x1011,,HeadphonesCheck,1,53741.21500000001,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1601396827524,29/09/2020 16:27:07,1601396827486,2,29/09/2020 18:27:07,27043,3,task-qgn4,,7003956,5eb1c85ebde80d31eb8fdda4,2023377,,complete,,5f735cbefa3e3a06c489cc2d,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,2048x1152,2048x1011,,HeadphonesCheck,1,12049.900000000089,/task/40825/1/asset/Dog.mp3,1
3,1601396834092,29/09/2020 16:27:14,1601396834071,2,29/09/2020 18:27:14,27043,3,task-qgn4,,7003956,5eb1c85ebde80d31eb8fdda4,2023377,,complete,,5f735cbefa3e3a06c489cc2d,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,2048x1152,2048x1011,,HeadphonesCheck,1,6583.844999999987,/task/40825/1/asset/Owl.mp3,0
4,1601396842491,29/09/2020 16:27:22,1601396842475,2,29/09/2020 18:27:22,27043,3,task-qgn4,,7003956,5eb1c85ebde80d31eb8fdda4,2023377,,complete,,5f735cbefa3e3a06c489cc2d,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,2048x1152,2048x1011,,HeadphonesCheck,1,8402.375,/task/40825/1/asset/Goat.mp3,0
1,1601403865287,29/09/2020 18:24:25,1601403863740,-4,29/09/2020 14:24:23,27043,3,task-qgn4,,7005691,5e6a9a0bcbd6df04628b3844,2024119,,complete,,5f736f21df2dd30918c17396,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x754,,HeadphonesCheck,1,5811.690000118688,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1601403870774,29/09/2020 18:24:30,1601403869091,-4,29/09/2020 14:24:29,27043,3,task-qgn4,,7005691,5e6a9a0bcbd6df04628b3844,2024119,,complete,,5f736f21df2dd30918c17396,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x754,,HeadphonesCheck,1,5339.429999934509,/task/40825/1/asset/Dog.mp3,1
3,1601403877993,29/09/2020 18:24:37,1601403876508,-4,29/09/2020 14:24:36,27043,3,task-qgn4,,7005691,5e6a9a0bcbd6df04628b3844,2024119,,complete,,5f736f21df2dd30918c17396,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x754,,HeadphonesCheck,1,7414.425000082701,/task/40825/1/asset/Owl.mp3,0
4,1601403880182,29/09/2020 18:24:40,1601403878672,-4,29/09/2020 14:24:38,27043,3,task-qgn4,,7005691,5e6a9a0bcbd6df04628b3844,2024119,,complete,,5f736f21df2dd30918c17396,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x754,,HeadphonesCheck,1,2161.2350000068545,/task/40825/1/asset/Goat.mp3,0
END OF FILE
